idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
4114,-15.67764663696289,-18.016326904296875,-11.308937072753906,-12.058029174804688,-14.50548267364502,-16.072248458862305,-12.757296562194824,-14.589910507202148,-27.475521087646484,-25.824848175048828,-24.459367752075195,-26.79804801940918,-28.85433578491211,-29.603431701660156
4115,-21.15471076965332,-13.937959671020508,-21.84227752685547,-13.746625900268555,-16.072248458862305,-14.50548267364502,-19.095359802246094,-16.797760009765625,-26.50039291381836,-24.861373901367188,-29.98738670349121,-22.7706356048584,-36.440765380859375,-28.345111846923828
4116,-15.67764663696289,-18.016326904296875,-15.911596298217773,-18.364267349243164,-14.50548267364502,-16.072248458862305,-16.797760009765625,-19.095359802246094,-27.475521087646484,-25.76560401916504,-24.459367752075195,-26.79804801940918,-30.783849716186523,-33.23651885986328
4117,-21.15471076965332,-13.937959671020508,-18.10501480102539,-12.482599258422852,-16.072248458862305,-14.50548267364502,-17.86034393310547,-16.324481964111328,-26.50039291381836,-24.970096588134766,-29.98738670349121,-22.7706356048584,-29.136808395385742,-23.514392852783203
4118,-15.67764663696289,-18.016326904296875,-14.929535865783691,-15.376171112060547,-14.50548267364502,-16.072248458862305,-16.324481964111328,-17.86034393310547,-27.475521087646484,-25.690296173095703,-24.459367752075195,-26.79804801940918,-25.815814971923828,-26.262447357177734
4119,-21.15471076965332,-13.937959671020508,-17.63372039794922,-11.975198745727539,-16.072248458862305,-14.50548267364502,-16.530120849609375,-15.200526237487793,-26.50039291381836,-24.657276153564453,-29.98738670349121,-22.7706356048584,-28.48641586303711,-22.827892303466797
4120,-15.67764663696289,-18.016326904296875,-13.968877792358398,-15.227226257324219,-14.50548267364502,-16.072248458862305,-15.200526237487793,-16.530120849609375,-27.475521087646484,-26.106201171875,-24.459367752075195,-26.79804801940918,-24.977527618408203,-26.235877990722656
4121,-21.643596649169922,-13.098604202270508,-14.501472473144531,-9.017339706420898,-17.583148956298828,-15.03333854675293,-14.589910507202148,-12.757296562194824,-27.272693634033203,-24.152645111083984,-28.075576782226562,-19.530582427978516,-32.33585739135742,-26.85172462463379
4122,-15.954540252685547,-16.823781967163086,-11.308937072753906,-12.058029174804688,-15.03333854675293,-17.583148956298828,-12.757296562194824,-14.589910507202148,-28.315330505371094,-25.824848175048828,-23.20323944091797,-24.072481155395508,-28.85433578491211,-29.603431701660156
4123,-21.643596649169922,-13.098604202270508,-21.84227752685547,-13.746625900268555,-17.583148956298828,-15.03333854675293,-19.095359802246094,-16.797760009765625,-27.272693634033203,-24.861373901367188,-28.075576782226562,-19.530582427978516,-36.440765380859375,-28.345111846923828
4124,-15.954540252685547,-16.823781967163086,-15.911596298217773,-18.364267349243164,-15.03333854675293,-17.583148956298828,-16.797760009765625,-19.095359802246094,-28.315330505371094,-25.76560401916504,-23.20323944091797,-24.072481155395508,-30.783849716186523,-33.23651885986328
4125,-21.643596649169922,-13.098604202270508,-18.10501480102539,-12.482599258422852,-17.583148956298828,-15.03333854675293,-17.86034393310547,-16.324481964111328,-27.272693634033203,-24.970096588134766,-28.075576782226562,-19.530582427978516,-29.136808395385742,-23.514392852783203
