idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7387,-5.600618362426758,-4.71183443069458,-6.4406585693359375,-5.704631805419922,-3.966897964477539,-3.4392523765563965,-4.777204990386963,-4.170795440673828,-5.59100866317749,-5.831910610198975,-4.2052998542785645,-3.8497860431671143,-5.052137851715088,-4.757727146148682
7388,-5.150423049926758,-5.787496089935303,-5.799177646636963,-6.073498725891113,-3.4392523765563965,-3.966897964477539,-4.170795440673828,-4.777204990386963,-5.346340656280518,-5.604869365692139,-4.027772426605225,-4.282601833343506,-4.807438373565674,-4.9171671867370605
7389,-5.600618362426758,-4.71183443069458,-6.243680953979492,-5.521317958831787,-3.966897964477539,-3.4392523765563965,-4.104343414306641,-3.8500876426696777,-5.59100866317749,-5.765617370605469,-4.2052998542785645,-3.8497860431671143,-6.28413724899292,-5.871358871459961
7390,-5.150423049926758,-5.787496089935303,-5.771352767944336,-5.869778633117676,-3.4392523765563965,-3.966897964477539,-3.8500876426696777,-4.104343414306641,-5.346340656280518,-5.580993175506592,-4.027772426605225,-4.282601833343506,-6.069921493530273,-6.126165390014648
7391,-5.600618362426758,-4.71183443069458,-5.2593560218811035,-4.667909622192383,-3.966897964477539,-3.4392523765563965,-4.574439525604248,-4.309164524078369,-5.59100866317749,-5.428873538970947,-4.2052998542785645,-3.8497860431671143,-6.242403984069824,-5.848106384277344
7392,-5.150423049926758,-5.787496089935303,-4.98946475982666,-4.826481342315674,-3.4392523765563965,-3.966897964477539,-4.309164524078369,-4.574439525604248,-5.346340656280518,-5.220567226409912,-4.027772426605225,-4.282601833343506,-5.974740028381348,-5.866084575653076
7393,-4.42024040222168,-3.9029693603515625,-4.169808387756348,-3.6392409801483154,-4.1721601486206055,-3.9994139671325684,-3.5898241996765137,-2.826791286468506,-4.29074239730835,-4.299249649047852,-5.615324020385742,-5.270476818084717,-6.210373878479004,-5.907192707061768
7394,-4.515448570251465,-4.300655364990234,-4.070190906524658,-3.9657671451568604,-3.9994139671325684,-4.1721601486206055,-2.826791286468506,-3.5898241996765137,-4.225816249847412,-4.316191673278809,-5.754739284515381,-5.611544609069824,-6.006471633911133,-5.946800708770752
7395,-4.42024040222168,-3.9029693603515625,-6.83537483215332,-6.189218521118164,-4.1721601486206055,-3.9994139671325684,-4.777204990386963,-4.170795440673828,-4.29074239730835,-5.883206844329834,-5.615324020385742,-5.270476818084717,-5.416025638580322,-5.157562732696533
7396,-4.515448570251465,-4.300655364990234,-6.280001640319824,-6.545819282531738,-3.9994139671325684,-4.1721601486206055,-4.170795440673828,-4.777204990386963,-4.225816249847412,-5.91478967666626,-5.754739284515381,-5.611544609069824,-5.16395902633667,-5.2702860832214355
