idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
22,-4.206852436065674,-3.9337270259857178,-4.213312149047852,-3.3734846115112305,-4.157194137573242,-4.097057342529297,-4.166516304016113,-3.921325922012329,-4.835091590881348,-4.246425151824951,-3.5126659870147705,-3.376103162765503,-4.065150737762451,-3.5852489471435547
23,-3.984886407852173,-3.990135431289673,-3.478874444961548,-3.9997167587280273,-4.097057342529297,-4.157194137573242,-3.9426827430725098,-4.436581611633301,-4.664945125579834,-4.335848331451416,-3.3683037757873535,-3.3709282875061035,-3.9813039302825928,-4.3285322189331055
24,-4.206852436065674,-3.9337270259857178,-4.1310133934021,-3.2766799926757812,-4.157194137573242,-4.097057342529297,-4.436581611633301,-3.9426827430725098,-4.835091590881348,-4.165126323699951,-3.5126659870147705,-3.376103162765503,-4.3035688400268555,-3.734013319015503
25,-3.6408538818359375,-3.571749687194824,-2.6410722732543945,-2.7501883506774902,-4.049102783203125,-4.138981342315674,-2.9431490898132324,-3.1986238956451416,-4.447365760803223,-4.098108291625977,-2.4382119178771973,-2.4105701446533203,-4.0990705490112305,-4.1614227294921875
26,-4.291698455810547,-3.725041389465332,-3.3336243629455566,-2.5343809127807617,-4.138981342315674,-4.049102783203125,-3.1986238956451416,-2.9431490898132324,-4.619555950164795,-4.077960968017578,-2.8086917400360107,-2.582029104232788,-4.678901195526123,-4.222190856933594
27,-3.6408538818359375,-3.571749687194824,-3.2794580459594727,-3.792452096939087,-4.049102783203125,-4.138981342315674,-4.203001976013184,-4.766982555389404,-4.447365760803223,-4.559861660003662,-2.4382119178771973,-2.4105701446533203,-2.5607335567474365,-2.7659311294555664
28,-4.291698455810547,-3.725041389465332,-4.059451103210449,-3.2659599781036377,-4.138981342315674,-4.049102783203125,-4.766982555389404,-4.203001976013184,-4.619555950164795,-4.079693794250488,-2.8086917400360107,-2.582029104232788,-2.785914659500122,-2.4685182571411133
29,-3.6408538818359375,-3.571749687194824,-3.4756407737731934,-3.81124210357666,-4.049102783203125,-4.138981342315674,-3.921325922012329,-4.166516304016113,-4.447365760803223,-4.500918865203857,-2.4382119178771973,-2.4105701446533203,-3.7409021854400635,-3.932673931121826
30,-4.291698455810547,-3.725041389465332,-4.213312149047852,-3.3734846115112305,-4.138981342315674,-4.049102783203125,-4.166516304016113,-3.921325922012329,-4.619555950164795,-4.246425151824951,-2.8086917400360107,-2.582029104232788,-4.065150737762451,-3.5852489471435547
31,-3.6408538818359375,-3.571749687194824,-3.478874444961548,-3.9997167587280273,-4.049102783203125,-4.138981342315674,-3.9426827430725098,-4.436581611633301,-4.447365760803223,-4.335848331451416,-2.4382119178771973,-2.4105701446533203,-3.9813039302825928,-4.3285322189331055
32,-4.291698455810547,-3.725041389465332,-4.1310133934021,-3.2766799926757812,-4.138981342315674,-4.049102783203125,-4.436581611633301,-3.9426827430725098,-4.619555950164795,-4.165126323699951,-2.8086917400360107,-2.582029104232788,-4.3035688400268555,-3.734013319015503
33,-2.487980365753174,-2.449517250061035,-2.8478331565856934,-2.8906240463256836,-3.8226072788238525,-3.9303832054138184,-3.127387523651123,-3.360163927078247,-4.2402873039245605,-3.8548367023468018,-2.9890620708465576,-2.9634199142456055,-4.3546037673950195,-4.379055976867676
34,-2.5045135021209717,-1.970566749572754,-2.9382591247558594,-2.358389377593994,-3.9303832054138184,-3.8226072788238525,-3.360163927078247,-3.127387523651123,-4.217646598815918,-3.928241729736328,-2.9530131816864014,-2.597048759460449,-4.363066673278809,-4.031713008880615
35,-2.487980365753174,-2.449517250061035,-3.7122793197631836,-4.2133073806762695,-3.8226072788238525,-3.9303832054138184,-4.440865516662598,-5.0074310302734375,-4.2402873039245605,-3.970080614089966,-2.9890620708465576,-2.9634199142456055,-2.9174647331237793,-3.117875814437866
36,-2.5045135021209717,-1.970566749572754,-3.863677501678467,-3.4009151458740234,-3.9303832054138184,-3.8226072788238525,-5.0074310302734375,-4.440865516662598,-4.217646598815918,-4.338295936584473,-2.9530131816864014,-2.597048759460449,-2.7973217964172363,-2.6122169494628906
37,-2.487980365753174,-2.449517250061035,-3.9180479049682617,-4.227892875671387,-3.8226072788238525,-3.9303832054138184,-4.14582633972168,-4.375279903411865,-4.2402873039245605,-3.974313497543335,-2.9890620708465576,-2.9634199142456055,-4.001906871795654,-4.178960800170898
38,-2.5045135021209717,-1.970566749572754,-4.133478164672852,-3.559610605239868,-3.9303832054138184,-3.8226072788238525,-4.375279903411865,-4.14582633972168,-4.217646598815918,-4.238377571105957,-2.9530131816864014,-2.597048759460449,-3.951092004776001,-3.6231672763824463
39,-2.487980365753174,-2.449517250061035,-3.903529644012451,-4.175421714782715,-3.8226072788238525,-3.9303832054138184,-3.9640636444091797,-4.456559181213379,-4.2402873039245605,-3.994189977645874,-2.9890620708465576,-2.9634199142456055,-4.323140621185303,-4.504401683807373
40,-2.5045135021209717,-1.970566749572754,-3.8490490913391113,-3.4144234657287598,-3.9303832054138184,-3.8226072788238525,-4.456559181213379,-3.9640636444091797,-4.217646598815918,-4.301966667175293,-2.9530131816864014,-2.597048759460449,-4.032788276672363,-3.743037700653076
41,-3.397787570953369,-3.353912830352783,-2.8478331565856934,-2.8906240463256836,-3.605039119720459,-3.8653650283813477,-3.127387523651123,-3.360163927078247,-4.728698253631592,-3.8548367023468018,-2.5988564491271973,-2.5793566703796387,-4.3546037673950195,-4.379055976867676
42,-3.3113884925842285,-2.7271618843078613,-2.9382591247558594,-2.358389377593994,-3.8653650283813477,-3.605039119720459,-3.360163927078247,-3.127387523651123,-4.862735748291016,-3.928241729736328,-2.6000616550445557,-2.3404054641723633,-4.363066673278809,-4.031713008880615
43,-3.397787570953369,-3.353912830352783,-3.7122793197631836,-4.2133073806762695,-3.605039119720459,-3.8653650283813477,-4.440865516662598,-5.0074310302734375,-4.728698253631592,-3.970080614089966,-2.5988564491271973,-2.5793566703796387,-2.9174647331237793,-3.117875814437866
44,-3.3113884925842285,-2.7271618843078613,-3.863677501678467,-3.4009151458740234,-3.8653650283813477,-3.605039119720459,-5.0074310302734375,-4.440865516662598,-4.862735748291016,-4.338295936584473,-2.6000616550445557,-2.3404054641723633,-2.7973217964172363,-2.6122169494628906
45,-3.397787570953369,-3.353912830352783,-3.9180479049682617,-4.227892875671387,-3.605039119720459,-3.8653650283813477,-4.14582633972168,-4.375279903411865,-4.728698253631592,-3.974313497543335,-2.5988564491271973,-2.5793566703796387,-4.001906871795654,-4.178960800170898
46,-3.3113884925842285,-2.7271618843078613,-4.133478164672852,-3.559610605239868,-3.8653650283813477,-3.605039119720459,-4.375279903411865,-4.14582633972168,-4.862735748291016,-4.238377571105957,-2.6000616550445557,-2.3404054641723633,-3.951092004776001,-3.6231672763824463
47,-3.397787570953369,-3.353912830352783,-3.903529644012451,-4.175421714782715,-3.605039119720459,-3.8653650283813477,-3.9640636444091797,-4.456559181213379,-4.728698253631592,-3.994189977645874,-2.5988564491271973,-2.5793566703796387,-4.323140621185303,-4.504401683807373
48,-3.3113884925842285,-2.7271618843078613,-3.8490490913391113,-3.4144234657287598,-3.8653650283813477,-3.605039119720459,-4.456559181213379,-3.9640636444091797,-4.862735748291016,-4.301966667175293,-2.6000616550445557,-2.3404054641723633,-4.032788276672363,-3.743037700653076
49,-3.7636232376098633,-3.8370277881622314,-2.8478331565856934,-2.8906240463256836,-4.433891296386719,-4.465490818023682,-3.127387523651123,-3.360163927078247,-4.58531379699707,-3.8548367023468018,-3.407520294189453,-3.4442226886749268,-4.3546037673950195,-4.379055976867676
50,-3.7826225757598877,-3.703331470489502,-2.9382591247558594,-2.358389377593994,-4.465490818023682,-4.433891296386719,-3.360163927078247,-3.127387523651123,-5.105014324188232,-3.928241729736328,-3.3727545738220215,-3.333109140396118,-4.363066673278809,-4.031713008880615
51,-3.7636232376098633,-3.8370277881622314,-3.7122793197631836,-4.2133073806762695,-4.433891296386719,-4.465490818023682,-4.440865516662598,-5.0074310302734375,-4.58531379699707,-3.970080614089966,-3.407520294189453,-3.4442226886749268,-2.9174647331237793,-3.117875814437866
52,-3.7826225757598877,-3.703331470489502,-3.863677501678467,-3.4009151458740234,-4.465490818023682,-4.433891296386719,-5.0074310302734375,-4.440865516662598,-5.105014324188232,-4.338295936584473,-3.3727545738220215,-3.333109140396118,-2.7973217964172363,-2.6122169494628906
53,-3.7636232376098633,-3.8370277881622314,-3.9180479049682617,-4.227892875671387,-4.433891296386719,-4.465490818023682,-4.14582633972168,-4.375279903411865,-4.58531379699707,-3.974313497543335,-3.407520294189453,-3.4442226886749268,-4.001906871795654,-4.178960800170898
54,-3.7826225757598877,-3.703331470489502,-4.133478164672852,-3.559610605239868,-4.465490818023682,-4.433891296386719,-4.375279903411865,-4.14582633972168,-5.105014324188232,-4.238377571105957,-3.3727545738220215,-3.333109140396118,-3.951092004776001,-3.6231672763824463
55,-3.7636232376098633,-3.8370277881622314,-3.903529644012451,-4.175421714782715,-4.433891296386719,-4.465490818023682,-3.9640636444091797,-4.456559181213379,-4.58531379699707,-3.994189977645874,-3.407520294189453,-3.4442226886749268,-4.323140621185303,-4.504401683807373
56,-3.7826225757598877,-3.703331470489502,-3.8490490913391113,-3.4144234657287598,-4.465490818023682,-4.433891296386719,-4.456559181213379,-3.9640636444091797,-5.105014324188232,-4.301966667175293,-3.3727545738220215,-3.333109140396118,-4.032788276672363,-3.743037700653076
57,-3.9328699111938477,-4.073714733123779,-2.8478331565856934,-2.8906240463256836,-4.367457389831543,-4.363944053649902,-3.127387523651123,-3.360163927078247,-4.197561264038086,-3.8548367023468018,-2.656411647796631,-2.712749481201172,-4.3546037673950195,-4.379055976867676
